j,xj,F(xj),S(xj),|F(xj)-S(xj)|,dF(xj),dS(xj),|dF(xj)-dS(xj)|,ddF(xj),ddS(xj),|ddF(xj)-ddS(xj)|
897,1.8778298983431987,1.5941329294956024,1.5934672303214337,0.0006656991741686991,0.8405310235940325,0.9964341394131123,0.15590311581907978,-100.54438865380983,-116.53257105568693,15.988182401877097
898,1.8799256906404567,1.5956735927175822,1.5952996236670514,0.0003739690505308868,0.629668140578668,0.7505084147064806,0.12084027412781251,-100.67328503323083,-118.15263608851753,17.4793510552867
899,1.8820214829377147,1.596772080162142,1.596613049830572,0.00015903033156994262,0.4185810813766898,0.5011873701830315,0.08260628880634169,-100.75831071237857,-119.74362361216447,18.985312899785896
900,1.8841172752349726,1.5974280183805523,1.5974003929268765,2.762545367573921e-05,0.20736183164348956,0.2485928866822142,0.04123105503872462,-100.79942903397726,-120.84137042415078,20.04194139017352
901,1.8862130675322306,1.5976412267733044,1.5976550479446954,1.3821171390926423e-05,-0.003897566344020248,-0.005329456467035791,0.001431890123015543,-100.79662262375655,-120.70493851210342,19.908315888346877
902,1.8883088598294888,1.5974117176664202,1.5973780540592522,3.3663607168055165e-05,-0.21510505411019368,-0.2573520740671419,0.04224701995694821,-100.74989339807712,-119.4549456918794,18.705052293802282
903,1.8904046521267468,1.596739696303034,1.5965763349556688,0.0001633613473652762,-0.426168597410007,-0.5060349665678849,0.07986636915787793,-100.65926256308333,-117.85279192696336,17.19352936388003
904,1.8925004444240048,1.5956255607502534,1.5952569656890998,0.0003685950611536093,-0.6369962266486514,-0.7513420211288967,0.11434579448024529,-100.52477060538354,-116.24202260403878,15.717251998655243
905,1.8945962367212628,1.5940699017213338,1.5934270213146924,0.0006428804066413996,-0.8474960772717921,-0.9932732377503501,0.14577716047855804,-100.34647727426231,-114.63125328086818,14.284776006605867
906,1.896692029018521,1.5920735023132468,1.5910935768876002,0.0009799254256466217,-1.0575764301104629,-1.2318286164310666,0.17425218632060369,-100.12446155543161,-113.02048395755789,12.896022402126277
907,1.898787821315779,1.5896373376597648,1.5882637074629757,0.001373630196789044,-1.2671457516613125,-1.4670081571716134,0.19986240551030088,-99.85882163633374,-111.4097146343801,11.55089299804635
908,1.900883613613037,1.5867625745001979,1.5849444880959704,0.0018180864042274258,-1.4761127342862115,-1.6988118599719537,0.22269912568574224,-99.54967486300961,-109.79894531112812,10.249270448118509
909,1.902979405910295,1.5834505706639934,1.5811429938417363,0.002307576822257129,-1.6843863363117282,-1.9272397248318387,0.2428533885201105,-99.19715768855323,-108.18817598803386,8.99101829948063
910,1.905075198207553,1.579702874471404,1.5768662997554257,0.0028365747159782018,-1.8918758220125456,-2.152291751752202,0.26041592973965666,-98.80142561317288,-106.57740666502497,7.775981051852085
911,1.907170990504811,1.5755212240505085,1.5721214808921875,0.0033997431583210336,-2.0984908014597226,-2.373967940732444,0.2754771392727213,-98.36265311588801,-104.966637341695,6.603984225806997
912,1.909266782802069,1.5709075465708606,1.5669156123071768,0.003991934263683827,-2.3041412702179684,-2.592268291771795,0.2881270215538265,-97.88103357788833,-103.35586801854672,5.474834440658384
913,1.911362575099327,1.5658639573941278,1.5612557690555446,0.004608188338583119,-2.508737648872724,-2.8071928048718093,0.29845515599908534,-97.35677919759263,-101.74509869542767,4.388319497835042
914,1.9134583673965853,1.5603927591420752,1.5551490261924394,0.00524373294963576,-2.712190822371101,-3.0187414800310783,0.30655065765997724,-96.79012089744145,-100.13432937208707,3.3442084746456118
915,1.9155541596938432,1.5544964406823119,1.5486024587730194,0.005893981909292467,-2.914412179158659,-3.226914317250059,0.31250213809139993,-96.18130822246641,-98.52356004905988,2.3422518265934684
916,1.9176499519911012,1.5481776760322434,1.541623141852431,0.0065545341798123324,-3.115313650095012,-3.431711316529586,0.316397666434574,-95.5306092306801,-96.9127907259155,1.3821814952354003
917,1.9197457442883592,1.5414393231817085,1.5342181504858279,0.007221172695880629,-3.3148077471313666,-3.633132477868356,0.3183247307369892,-94.83831037533417,-95.3020214026453,0.46371102731112046
918,1.9218415365856174,1.5342844228348287,1.5263945597283617,0.007889863106466999,-3.5128076017324776,-3.831177801267166,0.31837019953468815,-94.10471637909922,-93.69125207955271,0.4134642995465043
919,1.9239373288828754,1.5267161970716066,1.518159444635184,0.00855675243642251,-3.7092270030268266,-4.025847286725941,0.31662028369911477,-93.33015010021887,-92.08048275632292,1.2496673438959505
920,1.9260331211801334,1.5187380479298749,1.5095198802614473,0.009218167668427535,-3.903980435667741,-4.217140934244162,0.3131604985764209,-92.51495239069969,-90.4697134331383,2.045238957561395
921,1.9281289134773913,1.5103535559082064,1.5004829416623036,0.009870614245902853,-4.096983117389196,-4.405058743822558,0.3080756264333617,-91.65948194659654,-88.85894411007041,2.800537836526132
922,1.9302247057746493,1.501566478390464,1.4910557038929029,0.010510774497561215,-4.288151036239279,-4.589600715460888,0.3014496792216086,-90.76411515046237,-87.24817478682628,3.5159403636360906
923,1.9323204980719075,1.4923807479926463,1.4812452420083972,0.011135505984249061,-4.477400987475813,-4.770766849158674,0.2933658616828607,-89.82924590602748,-85.63740546363135,4.191840442396128
924,1.9344162903691655,1.482800470832808,1.4710586310639409,0.011741839768867113,-4.6646506101067615,-4.948557144916581,0.28390653480981953,-88.85528546518611,-84.02663614047647,4.8286493247096445
925,1.9365120826664235,1.4728299247247434,1.460502946114683,0.01232697861006038,-4.849818423060854,-5.1229716027340935,0.2731531796732396,-87.84266224735964,-82.41586681728886,5.426795430070783
926,1.9386078749636815,1.4624735572963075,1.4495852622157779,0.012888295080529577,-5.032823860970939,-5.294010222611608,0.2611863616406698,-86.79182165132322,-80.80509749417179,5.9867241571514285
927,1.9407036672609397,1.4517359840331332,1.438312654422373,0.013423329610760204,-5.213587309555625,-5.461673004549042,0.24808569499341715,-85.70322585957238,-79.1943281709188,6.50889768865359
928,1.9427994595581977,1.440621986248643,1.4266921977896252,0.013929788459017711,-5.392030140583,-5.625959948545891,0.2339298079628911,-84.57735363531887,-77.58355884778857,6.993794787530305
929,1.9448952518554556,1.4291365089812345,1.4147309673726842,0.014405541608550232,-5.568074746401237,-5.786871054603155,0.21879630820191842,-83.41470011220386,-75.97278952471052,7.441910587493339
930,1.9469910441527136,1.4172846588195536,1.4024360382267003,0.014848620592853301,-5.741644574021093,-5.944406322720071,0.20276174869897812,-82.21577657682009,-74.36202020142935,7.853756375390745
931,1.9490868364499718,1.4050717016568415,1.3898144854068262,0.015257216250015304,-5.912664158734863,-6.098565752896568,0.18590159416170504,-80.98111024414136,-72.75125087829353,8.22985936584783
932,1.9511826287472298,1.3925030603753021,1.376873383968215,0.015629676407087123,-6.081059157257627,-6.249349345133308,0.16829018787568106,-79.7112440259539,-71.14048155513797,8.570762470815936
933,1.9532784210444878,1.3795843124615361,1.363619808966017,0.015964503495519144,-6.246756380375773,-6.396757099429531,0.15000071905375822,-78.40673629239471,-69.52971223188003,8.877024060514685
934,1.9553742133417458,1.3663211875540682,1.3500608354553856,0.016260352098682596,-6.409683825088766,-6.540789015785585,0.13110519069681814,-77.06816062669901,-67.91894290873842,9.149217717960596
935,1.957470005639004,1.3527195649240769,1.3362035384914694,0.01651602643260741,-6.569770706229644,-6.6814450942016235,0.1116743879719797,-75.69610557326799,-66.30817358560493,9.387931987663052
936,1.959565797936262,1.33878547089039,1.3220549931294243,0.01673047776096559,-6.726947487550866,-6.818725334677511,0.09177784712664483,-74.29117437916322,-64.6974042624361,9.593770116727129
937,1.96166159023352,1.324525076169916,1.3076222744243995,0.016902801745516616,-6.881145912261457,-6.952629737213222,0.0714838249517653,-72.85398472914468,-63.086634939252306,9.767349789892378
938,1.963757382530778,1.3099446931646515,1.2929124574315478,0.01703223573310364,-7.032299033002321,-7.083158301808734,0.05085926880641267,-71.38516847436607,-61.47586561611104,9.909302858255032
939,1.9658531748280361,1.2950507731864849,1.2779326172060186,0.017118155980466288,-7.180341241246159,-7.21031102846426,0.02996978721810084,-69.88537135485036,-59.865096292915254,10.02027506193511
940,1.967948967125294,1.2798499036209798,1.2626898288029669,0.01716007481801296,-7.325208296109615,-7.334087917179345,0.00887962106973017,-68.35525271586292,-58.254326969670224,10.100925746192694
941,1.970044759422552,1.2643488050314127,1.247191167277544,0.017157637753868693,-7.466837352564555,-7.454488967954226,0.01234838461032961,-66.79548521830984,-56.64355764653136,10.151927571778472
942,1.97214055171981,1.2485543282043206,1.2314437076849007,0.017110620519419806,-7.605166989036284,-7.571514180789123,0.03365280824716077,-65.20675454328806,-55.032788323449495,10.173966219838562
943,1.974236344017068,1.232473451137857,1.2154545250801891,0.01701892605766786,-7.740137234376639,-7.6851635556840545,0.054973678692584294,-63.589759090915464,-53.42201900025864,10.167740090656821
944,1.9763321363143262,1.2161132759743016,1.1992306945185582,0.016882581455743395,-7.8716895941998,-7.795437092638558,0.07625250156124252,-61.94520967357703,-51.81124967700226,10.133959996574774
945,1.9784279286115842,1.1994810258780335,1.1827792910551653,0.016701734822868186,-7.999767076569691,-7.902334791652809,0.0974322849168825,-60.2738292037169,-50.20048035384474,10.073348849872161
946,1.9805237209088422,1.182584041860371,1.1661073897451588,0.01647665211521221,-8.124314217027337,-8.005856652727035,0.11845756430030185,-58.57635237631728,-48.58971103072219,9.986641345595089
947,1.9826195132061002,1.1654297795526427,1.1492220656436916,0.01620771390895115,-8.245277102947425,-8.106002675861166,0.13927442708625826,-56.85352534620066,-46.97894170755689,9.87458363864377
948,1.9847153055033584,1.148025805928957,1.1321303938059122,0.015895412123044794,-8.362603397213089,-8.202772861055104,0.15983053615798504,-55.10610540030156,-45.36817238433653,9.737933015965027
949,1.9868110978006164,1.1303797959800455,1.1148394492869775,0.015540346693067919,-8.47624236119886,-8.296167208308706,0.1800751528901543,-53.33486062504586,-43.75740306116596,9.577457563879904
950,1.9889068900978744,1.1124995293396918,1.097356307142037,0.015143222197654849,-8.586144877051414,-8.386185717622313,0.1999591594291008,-51.54056956898873,-42.146633738033664,9.393935830955066
951,1.9910026823951323,1.0943928868651904,1.079688042426242,0.014704844438948372,-8.692263469258549,-8.472828388995755,0.21943508026279446,-49.72402090085542,-40.5358644148437,9.18815648601172
952,1.9930984746923905,1.0760678471733867,1.061841730194743,0.014226116978643732,-8.794552325496626,-8.556095222428969,0.23845710306765788,-47.88601306314027,-38.925095091644536,8.960917971495732
953,1.9951942669896485,1.0575324831337571,1.0438244455026953,0.013708037631061876,-8.892967316747669,-8.63598621792197,0.2569810988256993,-46.02735392140982,-37.31432576848633,8.713028152923492
954,1.9972900592869065,1.0387949583201184,1.025643263405249,0.013151694914869339,-8.987466016677029,-8.712501375474906,0.27496464120212316,-44.148860409468654,-35.70355644534937,8.445303964119283
955,1.9993858515841645,1.0198635234225062,1.0073052589575555,0.012558264464950675,-9.078007720263187,-8.785640695087727,0.2923670251754604,-42.25135817054236,-34.092787122170456,8.158571048371904
956,2.0014816438814225,1.0007465126207848,0.9888175072147668,0.011929005406018045,-9.164553461671607,-8.855404176760308,0.30914928491129956,-40.335681194633544,-32.48201779897584,7.853663395657705
957,2.0035774361786807,0.9814523399216288,0.9701870832320327,0.011265256689596104,-9.247066031364515,-8.921791820492714,0.3252742108718003,-38.40267145221502,-30.871248475790292,7.531422976424725
958,2.005673228475939,0.9619894954604202,0.951421062064507,0.01056843339591318,-9.32550999243945,-8.984803626284918,0.34070636615453154,-36.4531785244146,-29.26047915262567,7.192699371788926
959,2.0077690207731966,0.9423665417697376,0.9325265187673457,0.00984002300239184,-9.399851696189115,-9.044439594137016,0.3554121020520995,-34.48805922985917,-27.649709829472183,6.838349400386985
960,2.009864813070455,0.9225921100160379,0.9135105283956921,0.00908158162034578,-9.47005929687592,-9.10069972404897,0.36935957282694964,-32.50817724833783,-26.03894050630429,6.469236742033541
961,2.0119606053677126,0.9026748962062379,0.8943801660047064,0.008294730201531486,-9.536102765714444,-9.153584016020758,0.38251874969368593,-30.514402741455292,-24.428171183150383,6.08623155830491
962,2.014056397664971,0.8826236573657747,0.875142506649532,0.007481150716242779,-9.597953904056075,-9.203092470052463,0.3948614340036123,-28.507611970432894,-22.817401859959727,5.690210110473167
963,2.016152189962229,0.8624472076899404,0.8558046253853245,0.006642582304615896,-9.655586355769545,-9.249225086143856,0.4063612696256893,-26.488686911237377,-21.20663253675526,5.282054374482115
964,2.0182479822594868,0.842154414670052,0.8363735972672408,0.0057808174028112225,-9.708975618812447,-9.291981864295087,0.4169937545173603,-24.45851486719284,-19.59586321358864,4.8626516536042
965,2.020343774556745,0.8217541951962535,0.8168564973504235,0.00489769784582994,-9.75809905598825,-9.331362804506176,0.4267362514820743,-22.417988079256233,-17.985093890420746,4.432894188835487
966,2.0224395668540027,0.8012555116386498,0.7972604006900335,0.003995110948616376,-9.8029359048842,-9.367367906777098,0.4355679981071017,-20.3680033341259,-16.374324567261752,3.9936787668641465
967,2.024535359151261,0.7806673679084235,0.7775923823412134,0.0030749855672100868,-9.843467286985899,-9.399997171107914,0.44347011587798413,-18.309461570348358,-14.763555244102463,3.5459063262458947
968,2.026631151448519,0.759998805500784,0.7578595173591197,0.0021392881416643084,-9.879676215964276,-9.42925059749857,0.4504256184657063,-16.243267482608484,-13.152785920908586,3.0904815616998977
969,2.028726943745777,0.7392588995213505,0.738068880798908,0.0011900187224425096,-9.911547605131611,-9.455128185948961,0.45641941918264983,-14.170329124363002,-11.542016597730946,2.6283125266320564
970,2.030822736043035,0.7184567546978169,0.7182275477157224,0.00022920698209449863,-9.93906827406312,-9.477629936459266,0.46143833760385355,-12.091557509002172,-9.93124727460565,2.1603102343965226
971,2.0329185283402933,0.6976015013786305,0.6983425931647178,0.0007410917860872779,-9.962226954381224,-9.496755849029531,0.46547110535169267,-10.0078662097129,-8.320477951419736,1.6873882582931632
